issue_id,anomaly_type,evidence
判例タイムズ#tsu_gap:507,tsuukan_gap,"journal=判例タイムズ; 通巻507が欠落(記事0件); 前後506・508は存在; 系列範囲[1,1538]"
判例タイムズ#tsu_gap:514,tsuukan_gap,"journal=判例タイムズ; 通巻514が欠落(記事0件); 前後513・515は存在; 系列範囲[1,1538]"
判例タイムズ#tsu_gap:518,tsuukan_gap,"journal=判例タイムズ; 通巻518が欠落(記事0件); 前後517・519は存在; 系列範囲[1,1538]"
判例タイムズ#tsu_gap:522,tsuukan_gap,"journal=判例タイムズ; 通巻522が欠落(記事0件); 前後521・523は存在; 系列範囲[1,1538]"
判例タイムズ#tsu_gap:529,tsuukan_gap,"journal=判例タイムズ; 通巻529が欠落(記事0件); 前後528・530は存在; 系列範囲[1,1538]"
判例タイムズ#tsu_gap:536,tsuukan_gap,"journal=判例タイムズ; 通巻536が欠落(記事0件); 前後535・537は存在; 系列範囲[1,1538]"
判例タイムズ#tsu_gap:543,tsuukan_gap,"journal=判例タイムズ; 通巻543が欠落(記事0件); 前後542・544は存在; 系列範囲[1,1538]"
判例タイムズ#tsu_gap:547,tsuukan_gap,"journal=判例タイムズ; 通巻547が欠落(記事0件); 前後546・548は存在; 系列範囲[1,1538]"
判例タイムズ#tsu_gap:551,tsuukan_gap,"journal=判例タイムズ; 通巻551が欠落(記事0件); 前後550・552は存在; 系列範囲[1,1538]"
判例タイムズ#tsu_gap:558,tsuukan_gap,"journal=判例タイムズ; 通巻558が欠落(記事0件); 前後557・559は存在; 系列範囲[1,1538]"
判例タイムズ#tsu_gap:563,tsuukan_gap,"journal=判例タイムズ; 通巻563が欠落(記事0件); 前後562・564は存在; 系列範囲[1,1538]"
判例タイムズ#tsu_gap:581,tsuukan_gap,"journal=判例タイムズ; 通巻581が欠落(記事0件); 前後580・582は存在; 系列範囲[1,1538]"
判例タイムズ#tsu_gap:587,tsuukan_gap,"journal=判例タイムズ; 通巻587が欠落(記事0件); 前後586・588は存在; 系列範囲[1,1538]"
判例タイムズ#tsu_gap:598,tsuukan_gap,"journal=判例タイムズ; 通巻598が欠落(記事0件); 前後597・599は存在; 系列範囲[1,1538]"
判例タイムズ#tsu_gap:603,tsuukan_gap,"journal=判例タイムズ; 通巻603が欠落(記事0件); 前後602・604は存在; 系列範囲[1,1538]"
判例タイムズ#tsu_gap:609,tsuukan_gap,"journal=判例タイムズ; 通巻609が欠落(記事0件); 前後608・610は存在; 系列範囲[1,1538]"
判例タイムズ#tsu_gap:613,tsuukan_gap,"journal=判例タイムズ; 通巻613が欠落(記事0件); 前後612・614は存在; 系列範囲[1,1538]"
判例タイムズ#tsu_gap:619,tsuukan_gap,"journal=判例タイムズ; 通巻619が欠落(記事0件); 前後618・620は存在; 系列範囲[1,1538]"
判例タイムズ#tsu_gap:628,tsuukan_gap,"journal=判例タイムズ; 通巻628が欠落(記事0件); 前後627・629は存在; 系列範囲[1,1538]"
判例タイムズ#tsu_gap:635-636,tsuukan_gap,"journal=判例タイムズ; 通巻635-636が欠落(記事0件); 前後634・637は存在; 系列範囲[1,1538]"
判例タイムズ#tsu_gap:643,tsuukan_gap,"journal=判例タイムズ; 通巻643が欠落(記事0件); 前後642・644は存在; 系列範囲[1,1538]"
判例タイムズ#tsu_gap:649,tsuukan_gap,"journal=判例タイムズ; 通巻649が欠落(記事0件); 前後648・650は存在; 系列範囲[1,1538]"
判例タイムズ#tsu_gap:656,tsuukan_gap,"journal=判例タイムズ; 通巻656が欠落(記事0件); 前後655・657は存在; 系列範囲[1,1538]"
判例タイムズ#tsu_gap:659,tsuukan_gap,"journal=判例タイムズ; 通巻659が欠落(記事0件); 前後658・660は存在; 系列範囲[1,1538]"
判例タイムズ#tsu_gap:673,tsuukan_gap,"journal=判例タイムズ; 通巻673が欠落(記事0件); 前後672・674は存在; 系列範囲[1,1538]"
判例タイムズ#tsu_gap:677,tsuukan_gap,"journal=判例タイムズ; 通巻677が欠落(記事0件); 前後676・678は存在; 系列範囲[1,1538]"
判例タイムズ#tsu_gap:679,tsuukan_gap,"journal=判例タイムズ; 通巻679が欠落(記事0件); 前後678・680は存在; 系列範囲[1,1538]"
判例タイムズ#tsu_gap:688,tsuukan_gap,"journal=判例タイムズ; 通巻688が欠落(記事0件); 前後687・689は存在; 系列範囲[1,1538]"
判例タイムズ#tsu_gap:692,tsuukan_gap,"journal=判例タイムズ; 通巻692が欠落(記事0件); 前後691・693は存在; 系列範囲[1,1538]"
判例タイムズ#tsu_gap:706,tsuukan_gap,"journal=判例タイムズ; 通巻706が欠落(記事0件); 前後705・707は存在; 系列範囲[1,1538]"
判例タイムズ#tsu_gap:720,tsuukan_gap,"journal=判例タイムズ; 通巻720が欠落(記事0件); 前後719・721は存在; 系列範囲[1,1538]"
判例タイムズ#tsu_gap:735,tsuukan_gap,"journal=判例タイムズ; 通巻735が欠落(記事0件); 前後734・736は存在; 系列範囲[1,1538]"
判例タイムズ#tsu_gap:747,tsuukan_gap,"journal=判例タイムズ; 通巻747が欠落(記事0件); 前後746・748は存在; 系列範囲[1,1538]"
判例タイムズ#tsu_gap:749,tsuukan_gap,"journal=判例タイムズ; 通巻749が欠落(記事0件); 前後748・750は存在; 系列範囲[1,1538]"
判例タイムズ#tsu_gap:759,tsuukan_gap,"journal=判例タイムズ; 通巻759が欠落(記事0件); 前後758・760は存在; 系列範囲[1,1538]"
判例タイムズ#tsu_gap:762,tsuukan_gap,"journal=判例タイムズ; 通巻762が欠落(記事0件); 前後761・763は存在; 系列範囲[1,1538]"
判例タイムズ#tsu_gap:776,tsuukan_gap,"journal=判例タイムズ; 通巻776が欠落(記事0件); 前後775・777は存在; 系列範囲[1,1538]"
判例タイムズ#tsu_gap:790,tsuukan_gap,"journal=判例タイムズ; 通巻790が欠落(記事0件); 前後789・791は存在; 系列範囲[1,1538]"
判例タイムズ#tsu_gap:810,tsuukan_gap,"journal=判例タイムズ; 通巻810が欠落(記事0件); 前後809・811は存在; 系列範囲[1,1538]"
判例タイムズ#tsu_gap:821,tsuukan_gap,"journal=判例タイムズ; 通巻821が欠落(記事0件); 前後820・822は存在; 系列範囲[1,1538]"
判例タイムズ#tsu_gap:830,tsuukan_gap,"journal=判例タイムズ; 通巻830が欠落(記事0件); 前後829・831は存在; 系列範囲[1,1538]"
判例タイムズ#tsu_gap:836,tsuukan_gap,"journal=判例タイムズ; 通巻836が欠落(記事0件); 前後835・837は存在; 系列範囲[1,1538]"
判例タイムズ#tsu_gap:845,tsuukan_gap,"journal=判例タイムズ; 通巻845が欠落(記事0件); 前後844・846は存在; 系列範囲[1,1538]"
判例タイムズ#tsu_gap:850,tsuukan_gap,"journal=判例タイムズ; 通巻850が欠落(記事0件); 前後849・851は存在; 系列範囲[1,1538]"
判例タイムズ#tsu_gap:852,tsuukan_gap,"journal=判例タイムズ; 通巻852が欠落(記事0件); 前後851・853は存在; 系列範囲[1,1538]"
判例タイムズ#tsu_gap:866,tsuukan_gap,"journal=判例タイムズ; 通巻866が欠落(記事0件); 前後865・867は存在; 系列範囲[1,1538]"
判例タイムズ#tsu_gap:869,tsuukan_gap,"journal=判例タイムズ; 通巻869が欠落(記事0件); 前後868・870は存在; 系列範囲[1,1538]"
判例タイムズ#tsu_gap:882,tsuukan_gap,"journal=判例タイムズ; 通巻882が欠落(記事0件); 前後881・883は存在; 系列範囲[1,1538]"
判例タイムズ#tsu_gap:887,tsuukan_gap,"journal=判例タイムズ; 通巻887が欠落(記事0件); 前後886・888は存在; 系列範囲[1,1538]"
判例タイムズ#tsu_gap:891,tsuukan_gap,"journal=判例タイムズ; 通巻891が欠落(記事0件); 前後890・892は存在; 系列範囲[1,1538]"
判例タイムズ#tsu_gap:898-899,tsuukan_gap,"journal=判例タイムズ; 通巻898-899が欠落(記事0件); 前後897・900は存在; 系列範囲[1,1538]"
判例タイムズ#tsu_gap:930,tsuukan_gap,"journal=判例タイムズ; 通巻930が欠落(記事0件); 前後929・931は存在; 系列範囲[1,1538]"
判例タイムズ#tsu_gap:945,tsuukan_gap,"journal=判例タイムズ; 通巻945が欠落(記事0件); 前後944・946は存在; 系列範囲[1,1538]"
判例タイムズ#tsu_gap:948,tsuukan_gap,"journal=判例タイムズ; 通巻948が欠落(記事0件); 前後947・949は存在; 系列範囲[1,1538]"
判例タイムズ#tsu_gap:956,tsuukan_gap,"journal=判例タイムズ; 通巻956が欠落(記事0件); 前後955・957は存在; 系列範囲[1,1538]"
判例タイムズ#tsu_gap:963,tsuukan_gap,"journal=判例タイムズ; 通巻963が欠落(記事0件); 前後962・964は存在; 系列範囲[1,1538]"
判例タイムズ#tsu_gap:975,tsuukan_gap,"journal=判例タイムズ; 通巻975が欠落(記事0件); 前後974・976は存在; 系列範囲[1,1538]"
判例タイムズ#tsu_gap:978,tsuukan_gap,"journal=判例タイムズ; 通巻978が欠落(記事0件); 前後977・979は存在; 系列範囲[1,1538]"
判例タイムズ#tsu_gap:981,tsuukan_gap,"journal=判例タイムズ; 通巻981が欠落(記事0件); 前後980・982は存在; 系列範囲[1,1538]"
判例タイムズ#tsu_gap:993,tsuukan_gap,"journal=判例タイムズ; 通巻993が欠落(記事0件); 前後992・994は存在; 系列範囲[1,1538]"
判例タイムズ#tsu_gap:996,tsuukan_gap,"journal=判例タイムズ; 通巻996が欠落(記事0件); 前後995・997は存在; 系列範囲[1,1538]"
判例タイムズ#tsu_gap:1005,tsuukan_gap,"journal=判例タイムズ; 通巻1005が欠落(記事0件); 前後1004・1006は存在; 系列範囲[1,1538]"
判例タイムズ#tsu_gap:1012,tsuukan_gap,"journal=判例タイムズ; 通巻1012が欠落(記事0件); 前後1011・1013は存在; 系列範囲[1,1538]"
判例タイムズ#tsu_gap:1020,tsuukan_gap,"journal=判例タイムズ; 通巻1020が欠落(記事0件); 前後1019・1021は存在; 系列範囲[1,1538]"
判例タイムズ#tsu_gap:1022,tsuukan_gap,"journal=判例タイムズ; 通巻1022が欠落(記事0件); 前後1021・1023は存在; 系列範囲[1,1538]"
判例タイムズ#tsu_gap:1030,tsuukan_gap,"journal=判例タイムズ; 通巻1030が欠落(記事0件); 前後1029・1031は存在; 系列範囲[1,1538]"
判例タイムズ#tsu_gap:1033,tsuukan_gap,"journal=判例タイムズ; 通巻1033が欠落(記事0件); 前後1032・1034は存在; 系列範囲[1,1538]"
判例タイムズ#tsu_gap:1036,tsuukan_gap,"journal=判例タイムズ; 通巻1036が欠落(記事0件); 前後1035・1037は存在; 系列範囲[1,1538]"
判例タイムズ#tsu_gap:1048,tsuukan_gap,"journal=判例タイムズ; 通巻1048が欠落(記事0件); 前後1047・1049は存在; 系列範囲[1,1538]"
判例タイムズ#tsu_gap:1052,tsuukan_gap,"journal=判例タイムズ; 通巻1052が欠落(記事0件); 前後1051・1053は存在; 系列範囲[1,1538]"
判例タイムズ#tsu_gap:1062,tsuukan_gap,"journal=判例タイムズ; 通巻1062が欠落(記事0件); 前後1061・1063は存在; 系列範囲[1,1538]"
判例タイムズ#tsu_gap:1065,tsuukan_gap,"journal=判例タイムズ; 通巻1065が欠落(記事0件); 前後1064・1066は存在; 系列範囲[1,1538]"
判例タイムズ#tsu_gap:1075,tsuukan_gap,"journal=判例タイムズ; 通巻1075が欠落(記事0件); 前後1074・1076は存在; 系列範囲[1,1538]"
判例タイムズ#tsu_gap:1078,tsuukan_gap,"journal=判例タイムズ; 通巻1078が欠落(記事0件); 前後1077・1079は存在; 系列範囲[1,1538]"
判例タイムズ#tsu_gap:1082,tsuukan_gap,"journal=判例タイムズ; 通巻1082が欠落(記事0件); 前後1081・1083は存在; 系列範囲[1,1538]"
判例タイムズ#tsu_gap:1090,tsuukan_gap,"journal=判例タイムズ; 通巻1090が欠落(記事0件); 前後1089・1091は存在; 系列範囲[1,1538]"
判例タイムズ#tsu_gap:1093,tsuukan_gap,"journal=判例タイムズ; 通巻1093が欠落(記事0件); 前後1092・1094は存在; 系列範囲[1,1538]"
判例タイムズ#tsu_gap:1096,tsuukan_gap,"journal=判例タイムズ; 通巻1096が欠落(記事0件); 前後1095・1097は存在; 系列範囲[1,1538]"
判例タイムズ#tsu_gap:1100,tsuukan_gap,"journal=判例タイムズ; 通巻1100が欠落(記事0件); 前後1099・1101は存在; 系列範囲[1,1538]"
判例タイムズ#tsu_gap:1103,tsuukan_gap,"journal=判例タイムズ; 通巻1103が欠落(記事0件); 前後1102・1104は存在; 系列範囲[1,1538]"
判例タイムズ#tsu_gap:1112,tsuukan_gap,"journal=判例タイムズ; 通巻1112が欠落(記事0件); 前後1111・1113は存在; 系列範囲[1,1538]"
判例タイムズ#tsu_gap:1122,tsuukan_gap,"journal=判例タイムズ; 通巻1122が欠落(記事0件); 前後1121・1123は存在; 系列範囲[1,1538]"
判例タイムズ#tsu_gap:1125,tsuukan_gap,"journal=判例タイムズ; 通巻1125が欠落(記事0件); 前後1124・1126は存在; 系列範囲[1,1538]"
判例タイムズ#tsu_gap:1130,tsuukan_gap,"journal=判例タイムズ; 通巻1130が欠落(記事0件); 前後1129・1131は存在; 系列範囲[1,1538]"
判例タイムズ#tsu_gap:1132,tsuukan_gap,"journal=判例タイムズ; 通巻1132が欠落(記事0件); 前後1131・1133は存在; 系列範囲[1,1538]"
判例タイムズ#tsu_gap:1137,tsuukan_gap,"journal=判例タイムズ; 通巻1137が欠落(記事0件); 前後1136・1138は存在; 系列範囲[1,1538]"
判例タイムズ#tsu_gap:1142,tsuukan_gap,"journal=判例タイムズ; 通巻1142が欠落(記事0件); 前後1141・1143は存在; 系列範囲[1,1538]"
判例タイムズ#tsu_gap:1154,tsuukan_gap,"journal=判例タイムズ; 通巻1154が欠落(記事0件); 前後1153・1155は存在; 系列範囲[1,1538]"
判例タイムズ#tsu_gap:1158,tsuukan_gap,"journal=判例タイムズ; 通巻1158が欠落(記事0件); 前後1157・1159は存在; 系列範囲[1,1538]"
判例タイムズ#tsu_gap:1161,tsuukan_gap,"journal=判例タイムズ; 通巻1161が欠落(記事0件); 前後1160・1162は存在; 系列範囲[1,1538]"
判例タイムズ#tsu_gap:1165,tsuukan_gap,"journal=判例タイムズ; 通巻1165が欠落(記事0件); 前後1164・1166は存在; 系列範囲[1,1538]"
判例タイムズ#tsu_gap:1171,tsuukan_gap,"journal=判例タイムズ; 通巻1171が欠落(記事0件); 前後1170・1172は存在; 系列範囲[1,1538]"
判例タイムズ#tsu_gap:1178,tsuukan_gap,"journal=判例タイムズ; 通巻1178が欠落(記事0件); 前後1177・1179は存在; 系列範囲[1,1538]"
判例タイムズ#tsu_gap:1184,tsuukan_gap,"journal=判例タイムズ; 通巻1184が欠落(記事0件); 前後1183・1185は存在; 系列範囲[1,1538]"
判例タイムズ#tsu_gap:1190,tsuukan_gap,"journal=判例タイムズ; 通巻1190が欠落(記事0件); 前後1189・1191は存在; 系列範囲[1,1538]"
判例タイムズ#tsu_gap:1193,tsuukan_gap,"journal=判例タイムズ; 通巻1193が欠落(記事0件); 前後1192・1194は存在; 系列範囲[1,1538]"
判例タイムズ#tsu_gap:1201,tsuukan_gap,"journal=判例タイムズ; 通巻1201が欠落(記事0件); 前後1200・1202は存在; 系列範囲[1,1538]"
判例タイムズ#tsu_gap:1215,tsuukan_gap,"journal=判例タイムズ; 通巻1215が欠落(記事0件); 前後1214・1216は存在; 系列範囲[1,1538]"
判例タイムズ#tsu_gap:1231,tsuukan_gap,"journal=判例タイムズ; 通巻1231が欠落(記事0件); 前後1230・1232は存在; 系列範囲[1,1538]"
判例タイムズ#tsu_gap:1245,tsuukan_gap,"journal=判例タイムズ; 通巻1245が欠落(記事0件); 前後1244・1246は存在; 系列範囲[1,1538]"
判例タイムズ#tsu_gap:1273,tsuukan_gap,"journal=判例タイムズ; 通巻1273が欠落(記事0件); 前後1272・1274は存在; 系列範囲[1,1538]"
判例タイムズ#tsu_gap:1322,tsuukan_gap,"journal=判例タイムズ; 通巻1322が欠落(記事0件); 前後1321・1323は存在; 系列範囲[1,1538]"
判例タイムズ#tsu_gap:1408,tsuukan_gap,"journal=判例タイムズ; 通巻1408が欠落(記事0件); 前後1407・1409は存在; 系列範囲[1,1538]"
判例タイムズ#tsu_gap:1426,tsuukan_gap,"journal=判例タイムズ; 通巻1426が欠落(記事0件); 前後1425・1427は存在; 系列範囲[1,1538]"
判例タイムズ#tsu_gap:1428,tsuukan_gap,"journal=判例タイムズ; 通巻1428が欠落(記事0件); 前後1427・1429は存在; 系列範囲[1,1538]"
判例タイムズ#tsu_gap:1439-1440,tsuukan_gap,"journal=判例タイムズ; 通巻1439-1440が欠落(記事0件); 前後1438・1441は存在; 系列範囲[1,1538]"
判例タイムズ#tsu_gap:1456,tsuukan_gap,"journal=判例タイムズ; 通巻1456が欠落(記事0件); 前後1455・1457は存在; 系列範囲[1,1538]"
判例タイムズ#tsu_gap:1458-1459,tsuukan_gap,"journal=判例タイムズ; 通巻1458-1459が欠落(記事0件); 前後1457・1460は存在; 系列範囲[1,1538]"
判例タイムズ#tsu_gap:1461-1464,tsuukan_gap,"journal=判例タイムズ; 通巻1461-1464が欠落(記事0件); 前後1460・1465は存在; 系列範囲[1,1538]"
判例タイムズ#tsu_gap:1473-1474,tsuukan_gap,"journal=判例タイムズ; 通巻1473-1474が欠落(記事0件); 前後1472・1475は存在; 系列範囲[1,1538]"
判例タイムズ#tsu_gap:1476-1477,tsuukan_gap,"journal=判例タイムズ; 通巻1476-1477が欠落(記事0件); 前後1475・1478は存在; 系列範囲[1,1538]"
判例タイムズ#tsu_gap:1479,tsuukan_gap,"journal=判例タイムズ; 通巻1479が欠落(記事0件); 前後1478・1480は存在; 系列範囲[1,1538]"
判例タイムズ#tsu_gap:1491,tsuukan_gap,"journal=判例タイムズ; 通巻1491が欠落(記事0件); 前後1490・1492は存在; 系列範囲[1,1538]"
判例タイムズ#tsu_gap:1493-1494,tsuukan_gap,"journal=判例タイムズ; 通巻1493-1494が欠落(記事0件); 前後1492・1495は存在; 系列範囲[1,1538]"
