journal_canonical,article_count,key_type,key_value,status,source,note
日本国際経済法学会年報,151,issn,1342-1301,issn_batch_confirmed,issn_batch_20260622,ndl_name=日本国際経済法学会年報 = International economic law / 日本国際経済法学会 編 evidence=64 1992→2024
中央学院大学法学論叢,149,issn,0916-4022,issn_batch_confirmed,issn_batch_20260622,ndl_name=中央学院大学法学論叢 evidence=80 1987→2022
刑事法ジャーナル,149,ncid,AA12066555,ndl_unique,ndl_sru:cinii_crid,刑事法ジャーナル(成文堂)。CiNii crid経由NCID=AA12066555。NDL SRU→CiNii 2ステップ取得。
九州国際大学法学論集,148,issn,1341-061X,issn_batch_confirmed,issn_batch_20260622,ndl_name=九州国際大学法学論集 = Kyusyu International University law journal evidence=54 1994→2023
国学院法学,148,issn,0454-1723,issn_batch_confirmed,issn_batch_20260622,ndl_name=国学院法学 evidence=79 1963→2022
明治学院大学法学研究,144,issn,1349-4074,issn_batch_confirmed,issn_batch_20260622,ndl_name=明治学院大学法学研究 = Meiji Gakuin law journal evidence=80 2004→2026
札幌学院法学,139,issn,0910-0121,issn_batch_confirmed,issn_batch_20260622,ndl_name=札幌学院法学 evidence=80 1988→2026
ビジネスガイド,137,ncid,AN0026915X,seed_correction,seed:head_verified,旧seed 0387-7035は未登録の誤付与
帝京法学,137,issn,0288-1659,issn_batch_confirmed,issn_batch_20260622,ndl_name=帝京法学 = Teikyo law review evidence=73 1970→2024
東海法学,136,issn,0913-4441,issn_batch_confirmed,issn_batch_20260622,ndl_name=東海法学 = Tokai law review evidence=64 1987→2018
消費者法判例百選<第,135,ncid,BN01263667,seed_bessatsu_jurist,seed:head_verified,別冊ジュリスト系(有斐閣)。号=別冊ジュリストNo.で一意化
住民と自治,133,issn,1343-6244,issn_batch_confirmed,issn_batch_20260622,ndl_name=住民と自治 = Jumin to jichi monthly / 自治体問題研究所 編 evidence=71 1997→2026
横浜法学,133,issn,2188-1766,issn_batch_confirmed,issn_batch_20260622,ndl_name=横浜法学 = Yokohama law review / 横浜法学会 編 evidence=74 2013→2026
法学研究(大阪学院大学),133,issn,0385-5635,seed_verified,seed:article_meta_confirmed,article_meta ISSN直接確認。大阪学院大学法学会。P19是正後unresolved→単一機関誌確認で再解決。
明治大学法科大学院論集,132,issn,2187-364X,issn_batch_confirmed,issn_batch_20260622,ndl_name=明治大学法科大学院論集 = Meiji Law School review evidence=72 2006→2026
松山大学論集,132,issn,0916-3298,issn_batch_confirmed,issn_batch_20260622,ndl_name=松山大学論集 evidence=78 1989→2022
帝塚山法学,131,issn,1343-9596,issn_batch_confirmed,issn_batch_20260622,ndl_name=帝塚山法学 = Tezukayama law review evidence=68 1998→2021
月刊民放,131,issn,0387-3811,issn_batch_confirmed,issn_batch_20260622,ndl_name=月刊民放 = Commercial broadcasting monthly / 日本民間放送連盟 編 evidence=80 1996→2017
消費者法判例百選(別冊ジュリスト,129,ncid,BN01263667,seed_bessatsu_jurist,seed:head_verified,別冊ジュリスト系(有斐閣)。号=別冊ジュリストNo.で一意化
年報医事法学,129,issn,0912-7194,issn_batch_confirmed,issn_batch_20260622,ndl_name=年報医事法学 / 日本医事法学会 編 evidence=66 1996→2025
下級審商事判例評釈――昭和,129,isbn_per_issue,,seed_isbn_per_issue,seed:article_meta_confirmed,慶応義塾大学法学研究会叢書(叢書45等)。昭和40-44年版等。ISSN無し。
民事執行・保全判例百選(別冊ジュリスト,127,ncid,BN01263667,seed_bessatsu_jurist,seed:head_verified,別冊ジュリスト系(有斐閣)。号=別冊ジュリストNo.で一意化
関西大学大学院法学ジャーナル,124,issn,0286-8350,issn_batch_confirmed,issn_batch_20260622,ndl_name=関西大学大学院法学ジャーナル evidence=47 1967→2025
環境法判例百選<第,123,ncid,BN01263667,seed_bessatsu_jurist,seed:head_verified,別冊ジュリスト系(有斐閣)。号=別冊ジュリストNo.で一意化
渉外判例百選<第,123,ncid,BN01263667,seed_bessatsu_jurist,seed:head_verified,別冊ジュリスト系(有斐閣)。号=別冊ジュリストNo.で一意化
流経法学(流通経済大学),122,issn,1347-281X,seed_verified,seed:article_meta_confirmed,article_meta ISSN直接確認。流通経済大学法学部。単一機関誌。
沖縄法学,121,issn,0287-0649,issn_batch_confirmed,issn_batch_20260622,ndl_name=沖縄法学 evidence=67 1973→2025
山梨学院大学法学論集,120,issn,0387-6160,issn_batch_confirmed,issn_batch_20260622,ndl_name=山梨学院大学法学論集 evidence=50 1985→2025
彦根論叢,120,issn,0387-5989,issn_batch_confirmed,issn_batch_20260622,ndl_name=彦根論叢 evidence=73 1950→2017
甲南法学,120,issn,0452-4179,issn_batch_confirmed,issn_batch_20260622,ndl_name=甲南法学 evidence=76 1967→2025
下級審商事判例評釈(平成,120,isbn_per_issue,,seed_isbn_per_issue,seed:article_meta_confirmed,慶応義塾大学法学研究会叢書(叢書86等)。平成16-20年版等。ISSN無し。
月刊交通,119,issn,0385-7956,issn_batch_confirmed,issn_batch_20260622,ndl_name=月刊交通 / 道路交通研究会 編 evidence=80 1998→2026
民法研究,118,issn,2188-7063,issn_batch_confirmed,issn_batch_20260622,ndl_name=民法研究. 第2集 : Review of civil law = Revue de droit civil = Zeitschrift für burgerliches Recht evidence=61 2018→2026
"法学セミナー別冊付録,p",116,issn,0439-3295,seed_verified,seed:article_meta_confirmed,ORCH-L4: 本誌『法学セミナー』(ISSN 0439-3295)へ統合。別冊扱い解除し発行年月(ym_terminal)で接合。
摂南法学,115,issn,0915-1265,issn_batch_confirmed,issn_batch_20260622,ndl_name=摂南法学 / 摂南大学法学部 編 evidence=76 1989→2026
商学論集,114,issn,0287-8070,issn_batch_confirmed,issn_batch_20260622,ndl_name=商学論集 evidence=33 1943→2017
マスコミ市民,111,ncid,AN00335232,ndl_unique,ndl_sru:cinii_crid,マスコミ市民(市民情報センター)。CiNii crid経由NCID=AN00335232。
朝日法学論集,111,issn,0915-0072,issn_batch_confirmed,issn_batch_20260622,ndl_name=朝日法学論集 evidence=80 1988→2026
保険法判例百選(別冊ジュリスト,110,ncid,BN01263667,seed_bessatsu_jurist,seed:head_verified,別冊ジュリスト系(有斐閣)。号=別冊ジュリストNo.で一意化
民事執行法判例百選(別冊ジュリスト,110,ncid,BN01263667,seed_bessatsu_jurist,seed:head_verified,別冊ジュリスト系(有斐閣)。号=別冊ジュリストNo.で一意化
信州大学法学論集,109,issn,1347-1198,issn_batch_confirmed,issn_batch_20260622,ndl_name=信州大学法学論集 = Law review / 信州大学経済学部 編 evidence=80 2002→2014
大阪経済法科大学法学論集,109,issn,0386-0108,issn_batch_confirmed,issn_batch_20260622,ndl_name=大阪経済法科大学法学論集 evidence=79 1979→2021
清和法学研究,108,issn,1340-7546,issn_batch_confirmed,issn_batch_20260622,ndl_name=清和法学研究 = The Seiwa journal of law & politics evidence=79 1994→2018
メディア判例百選(別冊ジュリスト,107,ncid,BN01263667,seed_bessatsu_jurist,seed:head_verified,別冊ジュリスト系(有斐閣)。号=別冊ジュリストNo.で一意化
税経新報,107,ncid,AN10057136,ndl_unique,ndl_sru:cinii_crid,税経新報(税経新人会全国協議会)。CiNii crid経由NCID=AN10057136。
商法判例百選(別冊ジュリスト,106,ncid,BN01263667,seed_bessatsu_jurist,seed:head_verified,別冊ジュリスト系(有斐閣)。号=別冊ジュリストNo.で一意化
月刊高校教育,106,ncid,AN00073828,ndl_unique,ndl_sru:cinii_crid,月刊高校教育(学事出版)。CiNii crid経由NCID=AN00073828。
法学雑誌ta^tonnement(タートンヌマン),106,ncid,AA11124576,ndl_unique,ndl_sru:cinii_crid,法学雑誌tâtonnement:タートンヌマン(tâtonnement刊行会)。CiNii crid経由NCID=AA11124576。
著作権判例百選<第,105,ncid,BN01263667,seed_bessatsu_jurist,seed:head_verified,別冊ジュリスト系(有斐閣)。号=別冊ジュリストNo.で一意化
日本大学大学院法学研究年報,105,issn,0287-4245,issn_batch_confirmed,issn_batch_20260622,ndl_name=日本大学大学院法学研究年報 evidence=80 1999→2024
法学会雑誌(首都大学東京),105,issn,1880-7615,seed_verified,seed:cinii_confirmed,首都大学東京（旧都立大学）法学会雑誌 後継誌 2005年〜。CiNii AA12070417
メディア判例百選<第,104,ncid,BN01263667,seed_bessatsu_jurist,seed:head_verified,別冊ジュリスト系(有斐閣)。号=別冊ジュリストNo.で一意化
供託先例判例百選<第,104,ncid,BN01263667,seed_bessatsu_jurist,seed:head_verified,別冊ジュリスト系(有斐閣)。号=別冊ジュリストNo.で一意化
商法研究,104,issn,,seed_isbn_per_issue,seed:article_meta_confirmed,有斐閣「商法研究」書籍シリーズ(商法研究3等)。ISSN無し。
慶応義塾大学大学院法学研究科論文集,104,issn,0286-3723,seed_verified,seed:article_meta_confirmed,article_meta ISSN直接確認。慶応義塾大学法学研究会。単一機関誌。
明治学院大学法科大学院ローレビュー,104,issn,1349-4376,issn_batch_confirmed,issn_batch_20260622,ndl_name=明治学院大学法科大学院ローレビュー = Meiji Gakuin University Graduate Law School law review evidence=79 2004→2017
国際私法判例百選<新法対応補正版>(別冊ジュリスト,103,ncid,BN01263667,seed_bessatsu_jurist,seed:head_verified,別冊ジュリスト系(有斐閣)。号=別冊ジュリストNo.で一意化
TKC税研時報,103,ncid,AN1009402X,cinii_books_confirmed,ndl_sru+cinii_books_20260627,NDL Search+CiNii Books: serial『TKC税研時報』NCID=AN1009402X(旧 NDL該当なしは誤り)。vol-issue接合。
国際私法判例百選(別冊ジュリスト,101,ncid,BN01263667,seed_bessatsu_jurist,seed:head_verified,別冊ジュリスト系(有斐閣)。号=別冊ジュリストNo.で一意化
商業登記先例判例百選(別冊ジュリスト,101,ncid,BN01263667,seed_bessatsu_jurist,seed:head_verified,別冊ジュリスト系(有斐閣)。号=別冊ジュリストNo.で一意化
供託先例判例百選(別冊ジュリスト,101,ncid,BN01263667,seed_bessatsu_jurist,seed:head_verified,別冊ジュリスト系(有斐閣)。号=別冊ジュリストNo.で一意化
市政,101,issn,0385-0390,issn_batch_confirmed,issn_batch_20260622,ndl_name=都市政策 evidence=7 1991→1994
姫路法学(姫路独協大学),101,issn,0914-9570,ndl_unique,ndl_serial_overlay,
札幌法学(札幌大学),101,issn,0915-809X,ndl_unique,ndl_serial_overlay,
金融商品取引法判例百選(別冊ジュリスト,100,ncid,BN01263667,seed_bessatsu_jurist,seed:head_verified,別冊ジュリスト系(有斐閣)。号=別冊ジュリストNo.で一意化
不動産取引判例百選<第,100,ncid,BN01263667,seed_bessatsu_jurist,seed:head_verified,別冊ジュリスト系(有斐閣)。号=別冊ジュリストNo.で一意化
会社法判例百選(別冊ジュリスト,100,ncid,BN01263667,seed_bessatsu_jurist,seed:head_verified,別冊ジュリスト系(有斐閣)。号=別冊ジュリストNo.で一意化
損害保険判例百選<第,100,ncid,BN01263667,seed_bessatsu_jurist,seed:head_verified,別冊ジュリスト系(有斐閣)。号=別冊ジュリストNo.で一意化
Patents & Licensing,100,issn,0388-7081,seed_verified,seed:article_meta_confirmed,article_meta ISSN直接確認。IP・L Communications。単一機関誌。
選挙,100,issn,0488-2806,seed_verified,seed:article_meta_confirmed,article_meta ISSN直接確認。都道府県選挙管理委員会連合会。単一機関誌。
私法学研究(駒沢大学),99,issn,0386-5312,seed_verified,seed:article_meta_confirmed,article_meta ISSN直接確認。駒沢大学大学院法学研究科私法学研究会。単一機関誌。
三重大学法経論叢,98,issn,0289-7156,issn_batch_confirmed,issn_batch_20260622,ndl_name=三重大学法経論叢 evidence=79 1984→2025
広島法科大学院論集,97,issn,1880-1897,issn_batch_confirmed,issn_batch_20260622,ndl_name=広島法科大学院論集 = Hiroshima law review evidence=72 2005→2026
商法(保険・海商)判例百選<第,96,ncid,BN01263667,seed_bessatsu_jurist,seed:head_verified,別冊ジュリスト系(有斐閣)。号=別冊ジュリストNo.で一意化
学習院大学法学会雑誌,96,issn,1341-7444,issn_batch_confirmed,issn_batch_20260622,ndl_name=学習院大学法学会雑誌 = Gakushuin review of law and politics / 学習院大学法学会 編 evidence=73 1996→2025
関東学園大学法学紀要,96,issn,0917-3137,issn_batch_confirmed,issn_batch_20260622,"ndl_name=関東学園大学法学紀要 = Kanto Gakuen University, journal of law and politics / 関東学園大学法学紀要編集担当 編 evidence=57 1991→2009"
法学研究所紀要(大阪経済法科大学),95,issn,0285-4325,seed_verified,seed:article_meta_confirmed,article_meta ISSN直接確認。大阪経済法科大学法学研究所。単一機関誌。
経団連月報,94,issn,0918-0591,seed_verified,seed:article_meta_confirmed,article_meta ISSN直接確認。経済団体連合会。単一機関誌。
公証法学,92,issn,0288-5786,issn_batch_confirmed,issn_batch_20260622,ndl_name=公証法学 evidence=78 1972→2024
東北法学,92,issn,0385-7468,issn_batch_confirmed,issn_batch_20260622,ndl_name=東北法学 / 東北大学大学院東北法学刊行会 編 evidence=46 2009→2026
特許管理,92,issn,0287-8909,seed_verified,seed:article_meta_confirmed,article_meta ISSN直接確認。日本特許協会。単一機関誌。
弁護士研修講座<平成,92,isbn_per_issue,,seed_isbn_per_issue,seed:article_meta_confirmed,商事法務発行の年度別研修叢書。各研修期(春季/秋季)が独立した書籍。ISSN無し。
青森法政論叢,92,issn,1345-8094,issn_batch_confirmed,issn_batch_20260622,ndl_name=青森法政論叢 / 青森法学会 編 evidence=79 2000→2025
高岡法学,90,issn,0915-9339,issn_batch_confirmed,issn_batch_20260622,ndl_name=高岡法学 evidence=80 1990→2024
英米判例百選<第,89,ncid,BN01263667,seed_bessatsu_jurist,seed:head_verified,別冊ジュリスト系(有斐閣)。号=別冊ジュリストNo.で一意化
大阪府立大学経済研究,89,issn,0473-4661,issn_batch_confirmed,issn_batch_20260622,ndl_name=大阪府立大学経済研究叢書 evidence=10 1960→2023
専修法研論集,89,issn,0914-2347,issn_batch_confirmed,issn_batch_20260622,ndl_name=専修法研論集 : 専修大学大学院紀要 / 「専修法研論集」編集委員会 編 evidence=72 1999→2025
志学館法学,89,issn,1345-5893,issn_batch_confirmed,issn_batch_20260622,ndl_name=志學館法学 = Shigakukan law review / 志學館大学法学部 編 evidence=79 2000→2025
平成法政研究,88,issn,1342-6796,issn_batch_confirmed,issn_batch_20260622,ndl_name=平成法政研究 / 平成国際大学法政学会 [編] evidence=80 1996→2026
桃山法学,88,issn,1348-1312,issn_batch_confirmed,issn_batch_20260622,ndl_name=桃山法学 evidence=78 2003→2025
