issue,key,detail,recommend,sample
DUP_IDENTITY_KEY,富山地|20150708|h27(レ)4,同一判決(court|date|docket)x2 判例ID=['28250540'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28250540
DUP_IDENTITY_KEY,静岡地浜松支|20151202|h26(ワ)533,同一判決(court|date|docket)x2 判例ID=['28242158'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28242158
DUP_IDENTITY_KEY,名古屋地|20150330|h25(行ウ)9,同一判決(court|date|docket)x2 判例ID=['28231500'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28231500
DUP_IDENTITY_KEY,京都地|20150129|h25(ワ)2138,同一判決(court|date|docket)x2 判例ID=['28253173'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28253173
DUP_IDENTITY_KEY,京都地|20151106|h25(行ウ)46,同一判決(court|date|docket)x2 判例ID=['28243637'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28243637
DUP_IDENTITY_KEY,大阪地|20151211|h24(ワ)6929,同一判決(court|date|docket)x2 判例ID=['28242392'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28242392
DUP_IDENTITY_KEY,大阪地|20150316|h24(ワ)7427,同一判決(court|date|docket)x2 判例ID=['28241609'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28241609
DUP_IDENTITY_KEY,大阪地|20151221|h25(行ウ)196,同一判決(court|date|docket)x2 判例ID=['28240715'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28240715
DUP_IDENTITY_KEY,高知地|20150310|h24(行ウ)6,同一判決(court|date|docket)x2 判例ID=['28251282'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28251282
DUP_IDENTITY_KEY,さいたま地|20150320|h24(ワ)2451,同一判決(court|date|docket)x2 判例ID=['28232166'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28232166
DUP_IDENTITY_KEY,さいたま地|20150625|h27(ヨ)17,同一判決(court|date|docket)x2 判例ID=['28241044'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28241044
DUP_IDENTITY_KEY,仙台家|20150807|h27(家)114,同一判決(court|date|docket)x2 判例ID=['28234510'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28234510
DUP_IDENTITY_KEY,最高第1小法廷|20150326|h26(受)979,同一判決(court|date|docket)x2 判例ID=['28262612'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28262612
DUP_IDENTITY_KEY,東京高|20150827|h26(ネ)1763,同一判決(court|date|docket)x2 判例ID=['28233211'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28233211
DUP_IDENTITY_KEY,東京高|20150715|h27(ネ)1842,同一判決(court|date|docket)x2 判例ID=['28232888'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28232888
DUP_IDENTITY_KEY,知財高|20150325|h26(行コ)10009,同一判決(court|date|docket)x2 判例ID=['28231315'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28231315
DUP_IDENTITY_KEY,大阪高|20150226|h26(ネ)2546,同一判決(court|date|docket)x2 判例ID=['28231120'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28231120
DUP_IDENTITY_KEY,大阪高|20150324|h27(ラ)75,同一判決(court|date|docket)x2 判例ID=['28243966'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28243966
DUP_IDENTITY_KEY,福岡高|20150130|h26(ラ)414,同一判決(court|date|docket)x2 判例ID=['28240773'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28240773
DUP_IDENTITY_KEY,仙台地|20151005|h26(行ウ)8,同一判決(court|date|docket)x2 判例ID=['28241780'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28241780
DUP_IDENTITY_KEY,東京地|20150115|h22(ワ)32650,同一判決(court|date|docket)x2 判例ID=['28232654'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28232654
DUP_IDENTITY_KEY,東京地|20150317|h24(ワ)29116,同一判決(court|date|docket)x2 判例ID=['28232960'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28232960
DUP_IDENTITY_KEY,東京地|20150626|h24(ワ)30796,同一判決(court|date|docket)x2 判例ID=['28234175'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28234175
DUP_IDENTITY_KEY,知財高|20150525|h26(ネ)10130,同一判決(court|date|docket)x2 判例ID=['28231977'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28231977
DUP_IDENTITY_KEY,大阪高|20151127|h26(行コ)106,同一判決(court|date|docket)x2 判例ID=['28234395'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28234395
DUP_IDENTITY_KEY,大阪高|20150602|h26(行コ)162,同一判決(court|date|docket)x2 判例ID=['28233686'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28233686
DUP_IDENTITY_KEY,大阪高|20150626|h26(行コ)163,同一判決(court|date|docket)x2 判例ID=['28240580'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28240580
DUP_IDENTITY_KEY,福岡高|20150115|h26(ネ)583,同一判決(court|date|docket)x2 判例ID=['28232944'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28232944
DUP_IDENTITY_KEY,東京地|20150326|h22(ワ)3411,同一判決(court|date|docket)x2 判例ID=['28234196'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28234196
DUP_IDENTITY_KEY,東京地|20150731|h25(ワ)19333,同一判決(court|date|docket)x2 判例ID=['28234136'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28234136
DUP_IDENTITY_KEY,東京地|20150218|h25(ワ)26131,同一判決(court|date|docket)x2 判例ID=['28233471'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28233471
DUP_IDENTITY_KEY,東京地|20151214|h26(ワ)31133,同一判決(court|date|docket)x2 判例ID=['29015917'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,29015917
DUP_IDENTITY_KEY,富山地|20150309|h21(ワ)267,同一判決(court|date|docket)x2 判例ID=['28231212'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28231212
DUP_IDENTITY_KEY,大阪地|20150708|h26(ワ)2172,同一判決(court|date|docket)x2 判例ID=['28243891'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28243891
DUP_IDENTITY_KEY,東京高|20150206|h26(う)1440,同一判決(court|date|docket)x2 判例ID=['28230701'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28230701
DUP_IDENTITY_KEY,東京高|20150227|h26(ラ)2213,同一判決(court|date|docket)x2 判例ID=['28250192'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28250192
DUP_IDENTITY_KEY,東京高|20150716|h27(ネ)1166,同一判決(court|date|docket)x2 判例ID=['28233145'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28233145
DUP_IDENTITY_KEY,東京高|20151109|h27(ネ)2013,同一判決(court|date|docket)x2 判例ID=['28240248'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28240248
DUP_IDENTITY_KEY,大阪高|20150911|h26(ネ)1905,同一判決(court|date|docket)x2 判例ID=['28240594'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28240594
DUP_IDENTITY_KEY,大阪高|20150422|h27(ラ)241,同一判決(court|date|docket)x2 判例ID=['28242378'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28242378
DUP_IDENTITY_KEY,広島高|20151117|h26(ネ)342,同一判決(court|date|docket)x2 判例ID=['28234330'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28234330
DUP_IDENTITY_KEY,福岡高|20150212|h26(ネ)665,同一判決(court|date|docket)x2 判例ID=['28232890'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28232890
DUP_IDENTITY_KEY,東京地|20150122|h24(ワ)15621,同一判決(court|date|docket)x2 判例ID=['28230392'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28230392
DUP_IDENTITY_KEY,東京地|20150320|h24(ワ)6690,同一判決(court|date|docket)x2 判例ID=['28241428'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28241428
DUP_IDENTITY_KEY,東京地|20151116|h25(ワ)8320,同一判決(court|date|docket)x2 判例ID=['29015176'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,29015176
DUP_IDENTITY_KEY,東京地|20150330|h26(ワ)10492,同一判決(court|date|docket)x2 判例ID=['28240029'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28240029
DUP_IDENTITY_KEY,東京地|20150713|h26(ワ)31521,同一判決(court|date|docket)x2 判例ID=['28234388'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28234388
DUP_IDENTITY_KEY,福井地|20150414|h26(ヨ)31,同一判決(court|date|docket)x2 判例ID=['28231426'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28231426
DUP_IDENTITY_KEY,甲府地|20150714|h25(ワ)301,同一判決(court|date|docket)x2 判例ID=['28232815'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28232815
DUP_IDENTITY_KEY,名古屋地|20150630|h24(ワ)1138,同一判決(court|date|docket)x2 判例ID=['28232525'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28232525
DUP_IDENTITY_KEY,大阪地|20150317|h26(仲)3,同一判決(court|date|docket)x2 判例ID=['28232638'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28232638
DUP_IDENTITY_KEY,東京高|20150925|h25(う)1830,同一判決(court|date|docket)x2 判例ID=['28244297'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28244297
DUP_IDENTITY_KEY,東京高|20150624|h26(ネ)6160,同一判決(court|date|docket)x2 判例ID=['28251075'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28251075
DUP_IDENTITY_KEY,福岡高|20150325|h26(行ケ)4,同一判決(court|date|docket)x2 判例ID=['28231437'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28231437
DUP_IDENTITY_KEY,東京地|20150129|h24(ワ)21067,同一判決(court|date|docket)x2 判例ID=['28230780'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28230780
DUP_IDENTITY_KEY,東京地|20151008|h24(ワ)36690,同一判決(court|date|docket)x2 判例ID=['28234220'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28234220
DUP_IDENTITY_KEY,東京地|20150303|h25(ワ)28915,同一判決(court|date|docket)x2 判例ID=['28233812'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28233812
DUP_IDENTITY_KEY,東京地|20150818|h25(ワ)8499,同一判決(court|date|docket)x2 判例ID=['29013482'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,29013482
DUP_IDENTITY_KEY,東京地|20150422|h26(ワ)3484,同一判決(court|date|docket)x2 判例ID=['29022747'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,29022747
DUP_IDENTITY_KEY,東京地|20151209|h27(ワ)14747,同一判決(court|date|docket)x2 判例ID=['28234415'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28234415
DUP_IDENTITY_KEY,福井地|20151224|h26(ヨ)31,同一判決(court|date|docket)x2 判例ID=['28234653'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28234653
DUP_IDENTITY_KEY,京都地|20150326|h22(ワ)1252,同一判決(court|date|docket)x2 判例ID=['28234082'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28234082
DUP_IDENTITY_KEY,大阪地|20151224|h26(ヒ)112,同一判決(court|date|docket)x2 判例ID=['28240505'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28240505
DUP_IDENTITY_KEY,大阪地|20151023|h26(ワ)6327,同一判決(court|date|docket)x2 判例ID=['28233876'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28233876
DUP_IDENTITY_KEY,佐賀地|20150911|h27(レ)15,同一判決(court|date|docket)x2 判例ID=['28242467'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28242467
DUP_IDENTITY_KEY,さいたま地|20151222|h27(モ)25159,同一判決(court|date|docket)x2 判例ID=['28241040'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28241040
DUP_IDENTITY_KEY,札幌高|20150929|h27(ネ)156,同一判決(court|date|docket)x2 判例ID=['28241067'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28241067
DUP_IDENTITY_KEY,札幌高|20150728|h27(ラ)6,同一判決(court|date|docket)x2 判例ID=['28241765'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28241765
DUP_IDENTITY_KEY,東京高|20150325|h26(ネ)5645,同一判決(court|date|docket)x2 判例ID=['28232120'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28232120
DUP_IDENTITY_KEY,東京高|20150209|h26(ラ)2394,同一判決(court|date|docket)x2 判例ID=['28243190'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28243190
DUP_IDENTITY_KEY,東京高|20150618|h26(行コ)369,同一判決(court|date|docket)x2 判例ID=['28232634'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28232634
DUP_IDENTITY_KEY,東京高|20150804|h27(ネ)2709,同一判決(court|date|docket)x2 判例ID=['28241921'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28241921
DUP_IDENTITY_KEY,東京高|20150226|h27(ラ)109,同一判決(court|date|docket)x2 判例ID=['28241767'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28241767
DUP_IDENTITY_KEY,東京高|20150914|h27(ラ)1444,同一判決(court|date|docket)x2 判例ID=['28251073'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28251073
DUP_IDENTITY_KEY,東京高|20150612|h27(ラ)608,同一判決(court|date|docket)x2 判例ID=['28233423'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28233423
DUP_IDENTITY_KEY,知財高|20150730|h26(ネ)10126,同一判決(court|date|docket)x2 判例ID=['28232906'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28232906
DUP_IDENTITY_KEY,知財高|20151224|h27(ネ)10069,同一判決(court|date|docket)x2 判例ID=['28240266'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28240266
DUP_IDENTITY_KEY,名古屋高|20150730|h27(ネ)227,同一判決(court|date|docket)x2 判例ID=['28240315'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28240315
DUP_IDENTITY_KEY,大阪高|20150220|h26(行コ)59,同一判決(court|date|docket)x2 判例ID=['28240146'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28240146
DUP_IDENTITY_KEY,大阪高|20151006|h27(ラ)908,同一判決(court|date|docket)x2 判例ID=['28244580'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28244580
DUP_IDENTITY_KEY,福岡高|20150216|h26(ラ)410,同一判決(court|date|docket)x2 判例ID=['28232671'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28232671
DUP_IDENTITY_KEY,札幌地|20150326|h24(ワ)1570,同一判決(court|date|docket)x2 判例ID=['28231331'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28231331
DUP_IDENTITY_KEY,東京地|20150128|h24(ワ)14472,同一判決(court|date|docket)x2 判例ID=['28230513'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28230513
DUP_IDENTITY_KEY,東京地|20150331|h24(ワ)30809,同一判決(court|date|docket)x2 判例ID=['29024928'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,29024928
DUP_IDENTITY_KEY,東京地|20150204|h24(特わ)956,同一判決(court|date|docket)x2 判例ID=['28233742'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28233742
DUP_IDENTITY_KEY,東京地|20150528|h24(行ウ)152,同一判決(court|date|docket)x2 判例ID=['28250736'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28250736
DUP_IDENTITY_KEY,東京地|20150225|h25(ワ)15362,同一判決(court|date|docket)x2 判例ID=['28230889'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28230889
DUP_IDENTITY_KEY,東京地|20150910|h25(行ウ)337,同一判決(court|date|docket)x2 判例ID=['28234336'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28234336
DUP_IDENTITY_KEY,東京地|20150304|h26(ワ)10717,同一判決(court|date|docket)x2 判例ID=['28233660'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28233660
DUP_IDENTITY_KEY,東京地|20151030|h26(ワ)1882,同一判決(court|date|docket)x2 判例ID=['29014432'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,29014432
DUP_IDENTITY_KEY,東京地|20151225|h26(ワ)27027,同一判決(court|date|docket)x2 判例ID=['29015949'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,29015949
DUP_IDENTITY_KEY,東京地|20150304|h26(ワ)6227,同一判決(court|date|docket)x2 判例ID=['29024938'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,29024938
DUP_IDENTITY_KEY,東京地|20150928|h26(行ウ)165,同一判決(court|date|docket)x2 判例ID=['29013920'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,29013920
DUP_IDENTITY_KEY,東京地|20150420|h27(行ク)70,同一判決(court|date|docket)x2 判例ID=['28232969'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28232969
DUP_IDENTITY_KEY,名古屋地|20150325|h26(ワ)70,同一判決(court|date|docket)x2 判例ID=['28232913'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28232913
DUP_IDENTITY_KEY,長崎地|20150616|h25(ワ)445,同一判決(court|date|docket)x2 判例ID=['28234137'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28234137
DUP_IDENTITY_KEY,東京家|20150414|h27(家ロ)5103,同一判決(court|date|docket)x2 判例ID=['28241652'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28241652
DUP_IDENTITY_KEY,札幌高|20150226|h26(行コ)3,同一判決(court|date|docket)x2 判例ID=['28231128'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28231128
DUP_IDENTITY_KEY,仙台高|20150422|h26(ネ)92,同一判決(court|date|docket)x2 判例ID=['28231701'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28231701
DUP_IDENTITY_KEY,東京高|20151105|h27(う)1117,同一判決(court|date|docket)x2 判例ID=['28241653'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28241653
DUP_IDENTITY_KEY,知財高|20151008|h27(ネ)10097,同一判決(court|date|docket)x2 判例ID=['28233550'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28233550
DUP_IDENTITY_KEY,名古屋高|20151116|h26(う)164,同一判決(court|date|docket)x2 判例ID=['28243638'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28243638
DUP_IDENTITY_KEY,大阪高|20150917|h27(ラ)205,同一判決(court|date|docket)x2 判例ID=['28241763'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28241763
DUP_IDENTITY_KEY,大阪高|20150618|h27(行コ)7,同一判決(court|date|docket)x2 判例ID=['28232522'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28232522
DUP_IDENTITY_KEY,広島高|20151118|h27(ネ)201,同一判決(court|date|docket)x2 判例ID=['28234331'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28234331
DUP_IDENTITY_KEY,福岡高|20150312|h26(ネ)468,同一判決(court|date|docket)x2 判例ID=['28233106'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28233106
DUP_IDENTITY_KEY,福岡高|20151105|h26(ネ)987,同一判決(court|date|docket)x2 判例ID=['28234133'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28234133
DUP_IDENTITY_KEY,福島地|20150630|h24(ワ)193,同一判決(court|date|docket)x2 判例ID=['28232524'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28232524
DUP_IDENTITY_KEY,最高第1小法廷|20151029|h26(オ)1810,同一判決(court|date|docket)x2 判例ID=['28262933'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28262933
DUP_IDENTITY_KEY,最高第1小法廷|20150122|h26(オ)1871,同一判決(court|date|docket)x2 判例ID=['28234357'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28234357
DUP_IDENTITY_KEY,最高第1小法廷|20150326|h26(ク)1225,同一判決(court|date|docket)x2 判例ID=['28231561'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28231561
DUP_IDENTITY_KEY,最高第1小法廷|20150416|h26(受)1025,同一判決(court|date|docket)x2 判例ID=['28262488'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28262488
DUP_IDENTITY_KEY,最高第1小法廷|20150910|h26(受)1589,同一判決(court|date|docket)x2 判例ID=['28263054'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28263054
DUP_IDENTITY_KEY,最高第1小法廷|20150416|h26(受)2076,同一判決(court|date|docket)x2 判例ID=['28233728'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28233728
DUP_IDENTITY_KEY,最高第1小法廷|20150423|h26(受)2170,同一判決(court|date|docket)x2 判例ID=['28272548'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28272548
DUP_IDENTITY_KEY,最高第1小法廷|20150826|h26(受)2283,同一判決(court|date|docket)x2 判例ID=['28263748'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28263748
DUP_IDENTITY_KEY,最高第1小法廷|20150917|h26(行ヒ)431,同一判決(court|date|docket)x2 判例ID=['28273590'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28273590
DUP_IDENTITY_KEY,最高第1小法廷|20150910|h27(受)360,同一判決(court|date|docket)x2 判例ID=['28263675'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28263675
DUP_IDENTITY_KEY,最高第1小法廷|20150910|h27(受)558,同一判決(court|date|docket)x2 判例ID=['28291054'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28291054
DUP_IDENTITY_KEY,最高第1小法廷|20151029|h27(受)59,同一判決(court|date|docket)x2 判例ID=['28234084'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28234084
DUP_IDENTITY_KEY,最高第1小法廷|20150625|h27(行ヒ)100,同一判決(court|date|docket)x2 判例ID=['28263089'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28263089
DUP_IDENTITY_KEY,最高第1小法廷|20150812|h27(行ヒ)241,同一判決(court|date|docket)x2 判例ID=['28263683'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28263683
DUP_IDENTITY_KEY,最高第1小法廷|20150917|h27(行ヒ)322,同一判決(court|date|docket)x2 判例ID=['28233807'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28233807
DUP_IDENTITY_KEY,最高第1小法廷|20151022|h27(行ヒ)328,同一判決(court|date|docket)x2 判例ID=['28273532'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28273532
DUP_IDENTITY_KEY,最高第1小法廷|20151105|h27(行ヒ)379,同一判決(court|date|docket)x2 判例ID=['28264887'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28264887
DUP_IDENTITY_KEY,最高第1小法廷|20151221|h27(許)17,同一判決(court|date|docket)x2 判例ID=['28283449'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28283449
DUP_IDENTITY_KEY,最高第3小法廷|20150120|h25(受)2556,同一判決(court|date|docket)x2 判例ID=['28340337'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28340337
DUP_IDENTITY_KEY,最高第3小法廷|20150224|h25(行ヒ)244,同一判決(court|date|docket)x2 判例ID=['28261770'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28261770
DUP_IDENTITY_KEY,最高第3小法廷|20150401|h26(あ)473,同一判決(court|date|docket)x2 判例ID=['28261996'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28261996
DUP_IDENTITY_KEY,最高第3小法廷|20150721|h26(受)1646,同一判決(court|date|docket)x2 判例ID=['28264537'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28264537
DUP_IDENTITY_KEY,最高第3小法廷|20150804|h26(受)2129,同一判決(court|date|docket)x2 判例ID=['28283362'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28283362
DUP_IDENTITY_KEY,最高第3小法廷|20150609|h26(受)2404,同一判決(court|date|docket)x2 判例ID=['28262964'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28262964
DUP_IDENTITY_KEY,最高第3小法廷|20150217|h26(受)683,同一判決(court|date|docket)x2 判例ID=['28263917'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28263917
DUP_IDENTITY_KEY,最高第3小法廷|20150630|h27(オ)495,同一判決(court|date|docket)x2 判例ID=['28263677'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28263677
DUP_IDENTITY_KEY,最高第3小法廷|20151124|h27(ク)800,同一判決(court|date|docket)x2 判例ID=['28302058'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28302058
DUP_IDENTITY_KEY,最高第3小法廷|20151124|h27(ク)801,同一判決(court|date|docket)x2 判例ID=['28302059'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28302059
DUP_IDENTITY_KEY,最高第3小法廷|20151201|h27(受)1173,同一判決(court|date|docket)x2 判例ID=['28264470'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28264470
DUP_IDENTITY_KEY,最高第3小法廷|20151110|h27(受)1424,同一判決(court|date|docket)x2 判例ID=['28333143'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28333143
DUP_IDENTITY_KEY,最高第3小法廷|20151013|h27(受)1531,同一判決(court|date|docket)x2 判例ID=['28263893'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28263893
DUP_IDENTITY_KEY,最高第3小法廷|20151110|h27(受)1737,同一判決(court|date|docket)x2 判例ID=['28272762'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28272762
DUP_IDENTITY_KEY,最高第3小法廷|20150616|h27(受)258,同一判決(court|date|docket)x2 判例ID=['28262966'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28262966
DUP_IDENTITY_KEY,最高第3小法廷|20150901|h27(受)347,同一判決(court|date|docket)x2 判例ID=['28274239'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28274239
DUP_IDENTITY_KEY,最高第3小法廷|20151110|h27(受)473,同一判決(court|date|docket)x2 判例ID=['28282555'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28282555
DUP_IDENTITY_KEY,最高第3小法廷|20150721|h27(受)550,同一判決(court|date|docket)x2 判例ID=['28251530'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28251530
DUP_IDENTITY_KEY,最高第3小法廷|20151013|h27(受)741,同一判決(court|date|docket)x2 判例ID=['28283740'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28283740
DUP_IDENTITY_KEY,最高第3小法廷|20150616|h27(受)772,同一判決(court|date|docket)x2 判例ID=['28263785'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28263785
DUP_IDENTITY_KEY,最高第3小法廷|20150929|h27(行ツ)290,同一判決(court|date|docket)x2 判例ID=['28273531'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28273531
DUP_IDENTITY_KEY,最高第3小法廷|20150609|h27(行ヒ)185,同一判決(court|date|docket)x2 判例ID=['28263083'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28263083
DUP_IDENTITY_KEY,最高第3小法廷|20151110|h27(行ヒ)383,同一判決(court|date|docket)x2 判例ID=['28264893'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28264893
DUP_IDENTITY_KEY,最高第3小法廷|20150623|h27(行ヒ)71,同一判決(court|date|docket)x2 判例ID=['28263684'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28263684
DUP_IDENTITY_KEY,札幌高|20150521|h26(行コ)19,同一判決(court|date|docket)x2 判例ID=['28240254'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28240254
